,Company Name,Job Title,Location,Salary Index,Summary
494,Advocate Health Care,Clinical Research Financial Analyst - Budget,Chicago%2C+IL,0.0,This includes gathering of data and information necessary to assess successful implementation and routine monitoring of departmental activities and reporting...
495,Capital One,Experience Designer,Chicago%2C+IL,0.0,"Use data to your advantage, and test the heck out of just about everything whether on low-fidelity prototypes or high-fidelity designs...."
496,Momentum Scientific,Lab Technician,Chicago%2C+IL,0.0,"Assisting lead scientists with formulation development, data collection, and data interpretation. Experience with data interpretation and scientific reasoning..."
497,Pandora Media,Sales Research Analyst,Chicago%2C+IL,0.0,"The ideal candidate has a unique and wide range of skills, and should be gifted at processing large data sets, distilling them into digestible insights, and..."
498,"Metabyte, Inc.",Associate Scientist,Chicago%2C+IL,0.0,"Design experiments and testing schemes, analyze data, write protocols and reports and present results to a cross-functional team. Abbott Park, IL*...."
499,Kraft Heinz Company,"Food Scientist, R&D -Footprint",Chicago%2C+IL,0.0,"This includes understanding the business need, designing and executing tests, analyzing data, drawing conclusions, documenting, communicating results, and..."
500,KellyMitchell,Analyst Research,Chicago%2C+IL,0.0,"Responsibilities include: • Research companies, digital health and retail trends, Support market sizing benchmarking and competitive insights activities. •"
501,Bulletin of the Atomic Scientists,Director of Development,Chicago%2C+IL,0.0,"Oversee and encourage the professional growth of a half-time Development Manager, who is responsible for donor research, database management, data entry and..."
502,Argonne National Laboratory,Driver/Rigger,Chicago%2C+IL,0.0,"Maintaining all necessary work and training documentation including but not limited to, safety equipment, inspection sheets and reference data as required by..."
503,University of Chicago,Administrative Specialist,Chicago%2C+IL,0.0,"May analyze data and make recommendations regarding the business operations of the Section. Effectively utilizes and orients others to patient databases,..."
504,ARCADIS,O&M Technician,Chicago%2C+IL,0.0,"Experience with data collection. Simple data collection, observations, measurements and drawings. Presents findings to Engineer or Scientist in charge of the..."
505,Northwestern University,"Assistant Professor, Division of Pulmonary & Critical Care M...",Chicago%2C+IL,0.0,The Division of Pulmonary and Critical Care Medicine at the Feinberg School of Medicine of Northwestern University seeks a full-time faculty member at the rank...
506,Rehabilitation Institute of Chicago,"Electrical Engineer II, RIC Center for Bionic Medicine",Chicago%2C+IL,0.0,Collaborates with Senior Research Scientists and other research staff regarding various project requirements....
507,Forefront Dermatology,Market Research Analyst,Chicago%2C+IL,0.0,Analyze data from existing software solutions. Collect data through the use of surveys and questionnaires. Must be able to translate data analysis into business...
508,Illinois Technology Association,DRIVIN - Inside Sales,Chicago%2C+IL,0.0,"As a premier venture-backed, rapidly growing start-up, we are looking for world-class individuals to join our team, including creative technologists, forward..."
509,Drivin,Inside Sales Representative,Chicago%2C+IL,0.0,"As a premier venture-backed, rapidly growing start-up, we are looking for world-class individuals to join our team, including creative technologists, forward..."
510,Superior Graphite Company,Research and Development Technician,Chicago%2C+IL,0.0,Primarily w ork with Oil Field R&D Scientist to support business development activities in the oil field area ....
511,Grubhub,Sr. Analyst/Data Scientist - CRM/Retention Marketing,Chicago%2C+IL,0.0,"Sr Analyst / Data Scientist. Sr Data Scientist , Retention Marketing. The Sr Analyst is responsible for analytics and data modeling to drive marketing to our..."
512,Northwestern University,Post Doctoral Fellow (Trainee),Chicago%2C+IL,0.0,"Specific responsibilities include conducting independent bench research, analyzing, interpreting and presenting data, and preparation of manuscripts...."
513,Parsons Corporation,Refinery Technician - Whiting Refinery,Chicago%2C+IL,0.0,"Position will report to a senior environmental engineer and will work with various engineers, scientists and administrative personnel...."
514,Rush University Medical Center,Post Doctoral Research Fellow - Epidemiology,Chicago%2C+IL,0.0,Research scientist to work on NIH-funded longitudinal psycho-social epidemiological study of Chinese older adults and their family members in a stimulating...
515,ARCADIS,Senior O&M Technician/Supervisor,Chicago%2C+IL,0.0,"Simple data collection, observations, measurements and drawings. Presents findings to Engineer, Geologist or Scientist in charge of the project...."
516,Tetra Tech,Environmental Engineer/Scientist - Junior Level,Chicago%2C+IL,0.0,"Work will include multi-media sampling, field audits and inspections, organizing and reviewing data, preparing reports, file reviews, collection of air..."
517,"Mizkan America, Inc.",Regulatory Scientist,Chicago%2C+IL,0.0,Maintain data integrity between Specification and Nutrition Labeling systems. About Mizkan America....
518,Northwestern University,Program Coordinator,Chicago%2C+IL,0.0,Compiles and analyzes data; Recruiting and training scientist volunteers from nearby universities and colleges....
519,Northwestern University,Senior Program Coordinator,Chicago%2C+IL,0.0,Familiarity with best practices for managing and ensuring confidentiality for FERPA-protected academic data....
520,Aquent Staffing,Experience Designer,Chicago%2C+IL,0.0,"Use data to your advantage, and test the heck out of just about everything – whether on low-fidelity prototypes or high-fidelity designs...."
521,Northwestern University,Project Coordinator,Chicago%2C+IL,0.0,"Compiles & analyzes data; Analyzes evaluation data from instructors, students, participants, etc. to assist in program/project development and updates...."
522,ARCADIS,Project Schedule & Controls Specialist,Chicago%2C+IL,0.0,Supervises the quality control assessment of information and data contained in PCS and verifies its alignment with P6 data....
523,Northwestern University,Clinical Research Nurse,Chicago%2C+IL,0.0,"Investigational agents, coordination of clinical research and data. As noted above, data management is an essential part of this position...."
524,NOW Foods,Stability Supervisor,Chicago%2C+IL,0.0,"Evaluates stability data using control charting to determine outliers and. The stability program and provides improvements with involvement from R&D, scientists..."
525,Insight Global,GIS Statistician,Chicago%2C+IL,0.0,"Creating plans for collection, storage, and indexing of ground truth and other reference data. Creating specifications, documentation, and reports related to..."
526,ARCADIS,Project Schedule & Controls Specialist,Chicago%2C+IL,0.0,Supervises the quality control assessment of information and data contained in PCS and verifies its alignment with P6 data....
527,Northwestern University,Clinical Research Nurse,Chicago%2C+IL,0.0,"Investigational agents, coordination of clinical research and data. As noted above, data management is an essential part of this position...."
528,NOW Foods,Stability Supervisor,Chicago%2C+IL,0.0,"Evaluates stability data using control charting to determine outliers and. The stability program and provides improvements with involvement from R&D, scientists..."
529,Insight Global,GIS Statistician,Chicago%2C+IL,0.0,"Creating plans for collection, storage, and indexing of ground truth and other reference data. Creating specifications, documentation, and reports related to..."
530,"Thermalin Diabetes, LLC","Data Scientist - Newton, MA",Boston%2C+MA,0.0,"Knack for communicating stories through data visualizations. At least 1-3 years experience, post graduation, in an industry setting as a data analyst...."
531,Teikametrics,eCommerce Data Scientist,Boston%2C+MA,0.0,Match inventory and product catalog data using proprietary software tools. Develop statistical and predictive analytics models based on pricing data and metrics...
532,Cogo Labs,Quantitative Data Analyst,Boston%2C+MA,0.0,"As a Cogo Labs Quantitative Data Analyst , you'll run and grow new business lines within our incubator. We're not venture capitalists--we're a collaborative..."
533,Staples,Data Scientist,Boston%2C+MA,0.0,Qualifications Job : Location(s) : Other Locations : Schedule : : : ...
